0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,type,yield,yield_number
0.0,0.2480371,0.0,0.009512283,0.0,0.0,0.0,0.0,0.098876715,0.056084402,0.0,0.0,0.27733132,0.0,0.0,0.28882036,0.039768994,0.0,0.0,0.08809428,0.0,0.047998123,0.0,0.18930972,0.10570365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10874423,0.0,0.0,0.106274895,0.0,0.0,0.0,0.0,0.0,0.04455476,0.005556698,0.0,0.0,0.0,0.11944675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2723409,0.0,0.0,0.010968443,0.0,0.10653029,0.0,0.0,0.0,0.0,0.0,0.061632037,0.0,0.0,0.0,0.18747428,0.0054004784,0.0,0.0,0.10123143,0.0,0.0,0.036027998,0.0,0.0,0.0,0.0,0.0,0.0,0.02895184,0.0,0.103188105,0.0,0.0,0.0,0.0,0.0,0.16011854,0.0,0.0,0.012602975,0.0018737678,0.0,0.0,0.0,0.052774422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103473134,0.10300348,0.0,0.118083924,0.09580119,0.12572293,0.025787313,0.17909677,0.0,0.09800685,0.0,0.0,0.07231042,0.0,0.0,0.0,0.0,0.0,0.06477681,0.0,0.0,0.0,0.0,0.13921183,0.0,0.0,0.0,0.11058228,0.17168811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08950361,0.11983043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096414916,0.0,0.0,0.0,0.0,0.14381905,0.0,0.0,0.10485892,0.0,0.0,0.0,0.09068915,0.0,0.012087362,0.060649015,0.0,0.0,0.06669082,0.0,0.0,0.0,0.0,0.09165585,0.014835875,0.0,0.06593402,0.1324222,0.23373458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11177209,0.08983209,0.11404667,0.0,0.0,0.0,0.0,0.0,0.0,0.05649476,0.116169944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079326645,0.14505364,0.0,0.0,0.0,0.0,0.15653197,0.0,0.0,0.0,0.08705714,0.0681698,0.0,0.0,0.14290011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12313323,0.0,0.0,0.053184923,0.0061245253,0.0,nonsuzuki,0,10.65781182
0.0,0.23790497,0.0,0.04920611,0.0,0.0,0.0,0.0,0.131781,0.037411254,0.0,0.0,0.26514462,0.0,0.0,0.27997324,0.028280905,0.0,0.0,0.07985072,0.0,0.056816403,0.0,0.200801,0.08313811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11530823,0.0,0.0,0.08199531,0.0,0.0,0.0,0.0,0.0,0.037389982,0.018626647,0.0,0.0,0.035369795,0.119284004,0.022447942,0.010694011,0.0,0.0,0.0,0.01346287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27667052,0.0,0.0025203128,0.011916617,0.0,0.13925186,0.0,0.0,0.0,0.0,0.0,0.07751722,0.0,0.0,0.0,0.16517265,0.031572115,0.0,0.0,0.08630181,0.0,0.0,0.04968433,0.0,0.0,0.0,0.0,0.0,0.0,0.054372683,0.0,0.107224084,0.0,0.0,0.0,0.0,0.0,0.13349268,0.0,0.0,0.02953658,0.0,0.0,0.0,0.0,0.07648527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09299248,0.111523464,0.0,0.11311963,0.104873724,0.11591262,0.018577646,0.19708402,0.0,0.07203936,0.0,0.0,0.07439196,0.0,0.0,0.0,0.0,0.0,0.083943695,0.0,0.0,0.0,0.0,0.12187281,0.0,0.0,0.0,0.13212839,0.16031078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104739085,0.1055753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110828206,0.0,0.0,0.0,0.0,0.12374659,0.0,0.0,0.09605981,0.0,0.0,0.0,0.06559752,0.0,0.0066648084,0.10675616,0.0,0.0,0.0872087,0.0,0.0,0.0,0.0,0.063344665,0.0058464464,0.0,0.08660421,0.13309109,0.23845595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096391514,0.08423897,0.10425607,0.0,0.0,0.0,0.0,0.0,0.0,0.07558246,0.11465225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019432306,0.0,0.0,0.0,0.0,0.04732301,0.16238211,0.0,0.0,0.0,0.0,0.16419508,0.0,0.0,0.0,0.090945974,0.0580187,0.0,0.0,0.16551463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111734055,0.0,0.0,0.052981075,0.021962045,0.0,nonsuzuki,0,14.7478961
0.0,0.24111895,0.0,0.055850174,0.0,0.0,0.0,0.0,0.14415357,0.0119912205,0.0,0.0,0.26223388,0.0,0.0,0.28427735,0.0049735135,0.0,0.0,0.06440454,0.0,0.075973675,0.0,0.211949,0.053695098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12413092,0.0,0.0,0.05494974,0.0,0.0,0.0,0.0,0.0,0.027650805,0.0,0.0,0.0,0.06046525,0.08234451,0.027658664,0.016544927,0.0,0.0,0.0,0.024922214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27292845,0.0,0.04112679,0.0,0.0,0.14574514,0.0,0.0,0.0,0.0,0.0,0.0792372,0.0,0.0,0.0,0.16330963,0.0332543,0.0,0.0,0.08531135,0.0,0.0,0.06013632,0.0,0.0,0.0,0.0,0.0,0.0,0.06526987,0.0,0.08169138,0.0,0.0,0.0,0.0,0.0,0.12978832,0.0,0.0,0.032245945,0.012431825,0.0,0.0,0.0,0.07876724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10349318,0.117647916,0.0,0.08755489,0.10154715,0.10324658,0.0,0.22672367,0.0,0.047908645,0.0,0.0,0.064432405,0.0,0.0,0.0,0.008398131,0.0,0.089263424,0.0,0.0,0.0,0.0,0.10455613,0.0,0.0,0.0,0.13946131,0.16800486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12148661,0.11919545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09051877,0.0,0.0,0.0,0.0,0.11969921,0.0,0.0,0.11638037,0.0,0.0,0.0,0.048785947,0.0,0.0,0.0934397,0.0,0.0,0.08859308,0.0,0.0,0.0,0.0,0.03165888,0.0,0.0,0.104037516,0.15618728,0.2228158,0.020389045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06430015,0.07417573,0.0949996,0.0,0.0,0.0,0.0,0.0,0.0,0.045299787,0.119560435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03929827,0.0,0.0,0.0,0.0,0.03415622,0.17550315,0.0,0.0,0.0,0.0,0.14689313,0.0,0.0,0.0,0.09610672,0.06582388,0.0,0.0,0.18509674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11725439,0.0,0.0,0.04342811,0.011234165,0.0,nonsuzuki,0,18.27868619
0.0,0.24498399,0.0,0.0,0.0,0.0,0.0,0.0,0.08976123,0.06735546,0.0,0.0,0.27539653,0.0,0.0,0.27998853,0.044791,0.0,0.0,0.09220479,0.0,0.04675018,0.0,0.18673486,0.11949079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099642016,0.0,0.0,0.11781672,0.0,0.0,0.0,0.0,0.0,0.037756152,0.0,0.0,0.0,0.0,0.11572826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26913747,0.0,0.0,0.0,0.0,0.09128198,0.0,0.0,0.0,0.0,0.0,0.053817917,0.0,0.0,0.0,0.20311187,0.0,0.0,0.0,0.11734917,0.0,0.0,0.029594703,0.0,0.0,0.0,0.0,0.0,0.0,0.0060029393,0.0,0.10496952,0.0,0.0,0.0,0.0,0.0,0.17323649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03953441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11232471,0.12166437,0.0,0.122222334,0.072495855,0.1405179,0.0069053085,0.1693069,0.0,0.111721665,0.0,0.0,0.08247387,0.0,0.0,0.0,0.0,0.0,0.048755508,0.0,0.0,0.0,0.0,0.1504409,0.0,0.0,0.0,0.09226752,0.18927942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06794253,0.12338501,0.0,0.0,0.0,0.0,0.00012343824,0.0,0.0,0.0,0.0,0.0,0.08881735,0.0,0.0,0.0,0.0,0.14079896,0.0,0.0,0.12237721,0.0,0.0,0.0,0.10525776,0.0,0.013062035,0.026376067,0.0,0.0,0.06954822,0.0,0.0,0.0,0.0,0.106263645,0.016872039,0.0,0.041969977,0.126256,0.22569476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116656505,0.09930887,0.12255888,0.0,0.0,0.0,0.0,0.0,0.0,0.040041402,0.11305917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08832289,0.13897905,0.0,0.0,0.0,0.0,0.14438821,0.0,0.0,0.0,0.083727546,0.07533227,0.0,0.0,0.11604197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12724394,0.0,0.0,0.05534792,0.00319382,0.0,nonsuzuki,0,2.475057616
0.0,0.24100678,0.0,0.037541572,0.0,0.0,0.0,0.0,0.12634581,0.060333777,0.0,0.0,0.26721734,0.0,0.0,0.28261685,0.03512658,0.0,0.0,0.0839704,0.0,0.050028782,0.0,0.20105898,0.09484781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10249271,0.0,0.0,0.08861338,0.0,0.0,0.0,0.0,0.0,0.04101106,0.014184784,0.0,0.0,0.009672469,0.108988166,0.01118734,0.0,0.0,0.0,0.0,0.0061143953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28273317,0.0,0.0,0.007465894,0.0,0.1262551,0.0,0.0,0.0,0.0,0.0,0.0708344,0.0,0.0,0.0,0.17913994,0.016064113,0.0,0.0,0.089749955,0.0,0.0,0.05298225,0.0,0.0,0.0,0.0,0.0,0.0,0.0325193,0.0,0.112723805,0.0,0.0,0.0,0.0,0.0,0.13581327,0.0,0.0,0.019474722,0.0,0.0,0.0,0.0,0.067705214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09548777,0.1297429,0.0,0.11276526,0.08762105,0.12610449,0.021618253,0.18855326,0.0,0.09120536,0.0,0.0,0.094392754,0.0,0.0,0.0,0.0,0.0,0.09074824,0.0,0.0,0.0,0.0,0.120784745,0.0,0.0,0.0,0.115018085,0.17523007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08762187,0.10584287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10307149,0.0,0.0,0.0,0.0,0.12394109,0.0016251387,0.0,0.11020145,0.0,0.0,0.0,0.08028979,0.0,0.01888044,0.0849602,0.0,0.0,0.090605915,0.0,0.0,0.0,0.0,0.08139708,0.00979895,0.0,0.06596503,0.1302549,0.23860052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09537679,0.091425456,0.11018032,0.0,0.0,0.0,0.0,0.007860382,0.0,0.06852458,0.11122328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009556346,0.0,0.0,0.0,0.0,0.05886863,0.1556376,0.0,0.0,0.0,0.0,0.15263167,0.0,0.0,0.0,0.0846568,0.064030915,0.0,0.0,0.15641493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11021201,0.0,0.0,0.05656523,0.021270836,0.0,nonsuzuki,0,6.119058475
0.0,0.23921604,0.0,0.05315688,0.0,0.0,0.0,0.0,0.1382602,0.03127452,0.0,0.0,0.26432282,0.0,0.0,0.28522515,0.0110258125,0.0,0.0,0.06832934,0.0,0.07504185,0.0,0.21058473,0.06987616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11435564,0.0,0.0,0.06113727,0.0,0.0,0.0,0.0,0.0,0.024738556,0.0,0.0,0.0,0.03330968,0.07716652,0.013842099,0.005840047,0.0,0.0,0.0,0.019246057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27795896,0.0,0.022821406,0.0,0.0,0.13953628,0.0,0.0,0.0,0.0,0.0,0.08328619,0.0,0.0,0.0,0.18016942,0.019286102,0.0,0.0,0.08780896,0.0,0.0,0.06644742,0.0,0.0,0.0,0.0,0.0,0.0,0.043190725,0.0,0.09105802,0.0,0.0,0.0,0.0,0.0,0.12789796,0.0,0.0,0.021800512,0.0,0.0,0.0,0.0,0.07217473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11332867,0.13248846,0.0,0.09122051,0.08054694,0.116345905,0.0,0.21870449,0.0,0.06998615,0.0,0.0,0.086957365,0.0,0.0,0.0,0.0074281953,0.0,0.09949615,0.0,0.0,0.0,0.0,0.10608443,0.0,0.0,0.0,0.11989339,0.18589348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10609808,0.119639374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08733726,0.0,0.0,0.0,0.0,0.1154738,0.0003244895,0.0,0.12876622,0.0,0.0,0.0,0.0705681,0.0,0.0008875994,0.07539606,0.0,0.0,0.10022437,0.0,0.0,0.0,0.0,0.049707375,0.0,0.0,0.083831266,0.15448944,0.21837865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070007384,0.08128153,0.09839506,0.0,0.0,0.0,0.0,0.0,0.0,0.042881723,0.11600291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01925862,0.0,0.0,0.0,0.0,0.047741007,0.16887517,0.0,0.0,0.0,0.0,0.14351039,0.0,0.0,0.0,0.09557538,0.07601239,0.0,0.0,0.16953646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11887776,0.0,0.0,0.048549607,0.010372195,0.0,nonsuzuki,0,5.449924218
0.0,0.2524033,0.0,0.0,0.0,0.0,0.0,0.0,0.09103522,0.07614157,0.0,0.0,0.27832326,0.0,0.0,0.27113724,0.04255136,0.0,0.0,0.09797996,0.0,0.049389295,0.0,0.19571516,0.113610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10067909,0.0,0.0,0.12130595,0.0,0.0,0.0,0.0,0.0,0.035854902,0.0,0.0,0.0,0.0,0.107282564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26680237,0.0,0.0,0.0,0.0,0.08577592,0.0,0.0,0.0,0.0,0.0,0.053538997,0.0,0.0,0.0,0.19553623,0.0,0.0,0.0,0.122205205,0.0,0.0,0.02784034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119416445,0.0,0.0,0.0,0.0,0.0,0.16785033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032786574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141566,0.12267656,0.0,0.1295072,0.053321283,0.1367715,0.0,0.16967604,0.0,0.09983743,0.0,0.0,0.08017828,0.0,0.0,0.0,0.0,0.0,0.020856818,0.0,0.0,0.0,0.0,0.16474763,0.0,0.0,0.0,0.089758605,0.1866931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066837415,0.11504586,0.0,0.0,0.0,0.0,0.00074107514,0.0,0.0,0.0,0.0,0.0,0.1008417,0.0,0.0,0.0,0.0,0.14062054,0.0,0.0,0.1338702,0.0,0.0,0.0,0.10226908,0.0,0.0144741,0.018080508,0.0,0.0,0.07410498,0.0,0.0,0.0,0.0,0.09957065,0.0,0.0,0.04034964,0.13034488,0.22780655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116042696,0.1134595,0.11918733,0.0,0.0,0.0,0.0,0.0,0.0,0.039364293,0.11942283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085919976,0.14159134,0.0,0.0,0.0,0.0,0.13901241,0.0,0.0,0.0,0.081424974,0.07401226,0.0,0.0,0.09156216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13805868,0.0,0.0,0.04937872,0.0,0.0,nonsuzuki,0,7.802080337
0.0,0.24201307,0.0,0.03646348,0.0,0.0,0.0,0.0,0.124326915,0.041652903,0.0021545426,0.0,0.27818012,0.0,0.0,0.2882271,0.019287279,0.0,0.0,0.077568114,0.0,0.037737977,0.0,0.21467935,0.05431582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12384493,0.0,0.0,0.06343034,0.0,0.0,0.0,0.0,0.0,0.06518077,0.032045994,0.0,0.0,0.055398367,0.09452352,0.060385,0.018166779,0.0,0.0,0.0,0.019930776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28495413,0.0,0.021790775,0.0192425,0.0,0.12140778,0.0,0.0,0.0,0.0,0.0,0.05550578,0.0,0.0,0.0,0.14012554,0.053633373,0.0,0.0,0.07091863,0.0,0.0,0.045165133,0.0,0.0,0.0,0.0,0.0,0.0,0.063462675,0.0,0.09432009,0.0,0.0,0.0,0.0,0.0,0.12551098,0.0,0.0,0.034421153,0.007689783,0.0,0.0,0.0,0.07304715,0.0,0.0,0.0,0.0058707297,0.0,0.0,0.0,0.0,0.08963719,0.11393837,0.0,0.10839783,0.12965082,0.08232589,0.0,0.20581974,0.0,0.058498338,0.0,0.0,0.059536625,0.0,0.0,0.0,0.021353742,0.0,0.076302044,0.0,0.0,0.0,0.0,0.116558224,0.0,0.0,0.0,0.15964064,0.1310688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11609305,0.110473365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119941354,0.0,0.0,0.0,0.0,0.13779742,0.0,0.0,0.09663474,0.0,0.0,0.0,0.03939419,0.0,0.008227417,0.104164906,0.0,0.0,0.08434477,0.0,0.0,0.0,0.0,0.04765045,0.0,0.0,0.10126092,0.121922545,0.25546992,0.020014858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080334276,0.104380354,0.092834465,0.0,0.0,0.0,0.0,0.0,0.0,0.067827515,0.10928631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04035166,0.0,0.0,0.0,0.0,0.02968901,0.1670043,0.0,0.0,0.0,0.0,0.13717146,0.0,0.0,0.0,0.08724677,0.0336094,0.0,0.0,0.18380718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10103195,0.0,0.0,0.07631875,0.017717622,0.0,nonsuzuki,0,14.23417841
0.0,0.23984608,0.0,0.040712416,0.0,0.0,0.0,0.0,0.13697039,0.0,0.009707564,0.0,0.26390308,0.0,0.0,0.29121533,0.0,0.0,0.0,0.05658482,0.0,0.0655486,0.0,0.2206524,0.019397313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13412873,0.0,0.0,0.021424415,0.0,0.0,0.0,0.0,0.0,0.05084625,0.0,0.0,0.0,0.085158415,0.04583039,0.0657305,0.022652254,0.0,0.0,0.0,0.034128092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27278754,0.0,0.07411979,0.0,0.0,0.13396549,0.0,0.0,0.0,0.0,0.0,0.060566425,0.0,0.0,0.0,0.1273362,0.06050071,0.0,0.0,0.06960797,0.0,0.0,0.057804108,0.0,0.0,0.0,0.0,0.0,0.0,0.08010956,0.0,0.049925108,0.0,0.0,0.0,0.0,0.0,0.12602958,0.0,0.0,0.03630098,0.022763623,0.0,0.0,0.0,0.08285148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10374618,0.115009114,0.0,0.077348605,0.1356882,0.06426263,0.0,0.24514847,0.0,0.018046707,0.0,0.0,0.038928494,0.0,0.0,0.0,0.042107526,0.0,0.08213914,0.0,0.0,0.0,0.0,0.095443055,0.0,0.0,0.0,0.17138869,0.12928817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14224981,0.1271702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09049238,0.0,0.0,0.0,0.0,0.12698214,0.0,0.0,0.114120126,0.0,0.0,0.0,0.024016215,0.0,0.0,0.08751289,0.0,0.0,0.0758688,0.0,0.0,0.0,0.0,0.0017553436,0.0,0.0,0.12289636,0.1559999,0.23579547,0.05026037,0.0,0.0,0.0,0.0,0.0,0.01361512,0.0,0.0,0.044474278,0.079984315,0.081897475,0.0,0.0,0.0,0.0,0.0,0.0,0.024892218,0.10721446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06462829,0.0,0.0,0.0,0.0,0.014835471,0.181407,0.0,0.0,0.0,0.0,0.11055749,0.0,0.0,0.0,0.09144685,0.038888346,0.0,0.0,0.21419449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069126,0.0,0.0,0.062565334,0.0,0.0,nonsuzuki,0,15.41389344
0.0,0.24230528,0.0,0.0495665,0.0,0.0,0.0,0.0,0.13008425,0.033191822,0.0,0.0,0.26111245,0.0,0.0,0.2629003,0.0,0.0,0.0,0.06432445,0.0,0.02823769,0.0,0.21238123,0.087920226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120549224,0.0,0.0,0.050196778,0.0,0.0,0.0,0.0,0.0,0.058013886,0.005066183,0.0,0.0,0.046761546,0.119404,0.037518777,0.007758786,0.0,0.0,0.0,0.01195666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27607185,0.0,0.025090056,0.034237806,0.0,0.12761152,0.0,0.0,0.0,0.0,0.0,0.052452028,0.0,0.0,0.0,0.14762853,0.037839618,0.0,0.0,0.079005145,0.0,0.0,0.021846743,0.0,0.0,0.0,0.0,0.0,0.0,0.103506945,0.0,0.10967635,0.0,0.0,0.0,0.0,0.0,0.12346434,0.0,0.0,0.03883476,0.009467129,0.0,0.0,0.0,0.08769826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09946651,0.10547552,0.0,0.12702726,0.1218283,0.10791051,0.0,0.20304656,0.0,0.06156319,0.0,0.0,0.06431602,0.0,0.0,0.0,0.008951543,0.0,0.035812892,0.0,0.0,0.0,0.0,0.109074175,0.0,0.0,0.0,0.12286757,0.13638356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12174978,0.12713751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12286701,0.0,0.0,0.0,0.0,0.14148693,0.0,0.0,0.0785937,0.0,0.0,0.0,0.05166171,0.0,0.0,0.122431144,0.0,0.0,0.09516229,0.0,0.0,0.0,0.0,0.09520849,0.017671233,0.0,0.097597174,0.12294511,0.2437005,0.008153044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106237195,0.103825726,0.09935875,0.0,0.0,0.0,0.0,0.0,0.0,0.06614116,0.09274032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021589352,0.0,0.0,0.0,0.0,0.0442923,0.17675464,0.0,0.0,0.0,0.0,0.14064993,0.0,0.0,0.0,0.068973795,0.04631432,0.0,0.0,0.17581002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13372293,0.0,0.0,0.08178099,0.0014584176,0.0,nonsuzuki,0,9.46569581
